datetime,pickup_location,drop_location,distance_km,weather,eta_minutes,surge_multiplier,Traffic Index,Demand Index,weekend,special_events,hour,pickup_category,drop_category,pickup_coordinate,drop_coordinate
2024-11-18 01:46:00,Jhilmil Industrial Area (Shahdara),India Gate,16.73,Clear,40.57,2.23,60.0,38.4,0,0,1,Highways & Borders,Tourist Spots,"28.6749, 77.3005","28.6129, 77.2295"
2025-02-04 21:52:00,Rajiv Chowk Metro Station,Chandni Chowk Metro Station,8.5,Clear,29.17,2.22,67.6,34.65,0,0,21,Transit Hubs,Transit Hubs,"28.6322, 77.2185","28.656, 77.2311"
2024-11-07 03:26:00,Gurgaon Sector 57,Anand Vihar,41.24,Fog,91.67,2.13,52.51,34.39,0,0,3,Highways & Borders,Residential Areas,"28.4899, 77.0706","28.6534, 77.3175"
2025-01-29 09:43:00,Krishna Nagar,Saket (commercial aspect),23.75,Clear,72.21,2.33,94.17,31.55,0,0,9,Residential Areas,Commercial & Industrial Areas,"28.6537, 77.2657","28.5214, 77.2118"
2024-12-06 03:55:00,Singhu Border,Dwarka Sector 12,44.1,Clear,95.92,2.46,60.49,56.01,0,0,3,Highways & Borders,Residential Areas,"28.889, 77.1338","28.6105, 77.0298"
2025-01-27 18:10:00,Sector 18 (Noida),Pitampura,32.84,Clear,70.39,1.84,61.86,7.61,0,0,18,Commercial & Industrial Areas,Residential Areas,"28.577, 77.3205","28.6975, 77.1264"
2025-01-17 06:14:00,Kamla Nagar,Mayur Vihar Phase II,18.29,Fog,49.45,2.35,47.34,53.26,0,0,6,Residential Areas,Residential Areas,"28.675, 77.23","28.601, 77.306"
2025-01-31 05:22:00,GTB Nagar,Tikri Border,50.38,Clear,138.73,2.46,57.92,57.4,0,0,5,Residential Areas,Highways & Borders,"28.7138, 77.2307","28.6766, 76.8453"
2024-11-29 19:31:00,Unitech Cyber Park (Gurgaon),Kamla Nagar,34.52,Clear,105.37,1.57,29.15,0.75,0,0,19,Commercial & Industrial Areas,Residential Areas,"28.4908, 77.0905","28.675, 77.23"
2025-02-04 02:06:00,GTB Nagar,Humayun's Tomb,21.28,Rain,49.78,2.17,62.86,32.49,0,0,2,Residential Areas,Tourist Spots,"28.7138, 77.2307","28.5931, 77.251"
2024-11-01 01:53:00,Vasundhara Enclave,Dilli Haat (INA),15.65,Fog,42.78,2.17,52.61,37.24,0,0,1,Residential Areas,Tourist Spots,"28.6186, 77.2917","28.5722, 77.2177"
2024-12-04 17:42:00,Delhi University (South Campus),Mayur Vihar Phase II,19.79,Clear,50.14,2.64,96.26,54.45,0,0,17,Educational Institutions,Residential Areas,"28.5459, 77.1965","28.601, 77.306"
2025-02-19 14:54:00,Defence Colony,Noida Sector 150,28.86,Rain,74.99,2.11,48.14,34.31,0,0,14,Residential Areas,Residential Areas,"28.5746, 77.2365","28.4808, 77.4098"
2025-02-23 13:21:00,New Delhi Railway,Jhilmil Industrial Area (Shahdara),16.08,Clear,60.33,2.57,68.66,60.91,1,0,13,Transit Hubs,Highways & Borders,"28.6444, 77.2125","28.6749, 77.3005"
2024-11-11 10:57:00,Janakpuri Block C,Connaught Place,19.08,Clear,67.07,2.36,68.26,44.73,0,0,10,Residential Areas,Commercial & Industrial Areas,"28.6315, 77.0988","28.6328, 77.219"
2024-12-09 10:20:00,Pitampura,DLF Cyber City (Gurgaon),32.49,Clear,79.44,2.59,81.63,57.12,0,0,10,Residential Areas,Commercial & Industrial Areas,"28.6975, 77.1264","28.494, 77.0898"
2024-11-13 20:35:00,Jawaharlal Nehru University (JNU),Karol Bagh,18.64,Clear,60.72,2.52,64.05,59.26,0,0,20,Educational Institutions,Residential Areas,"28.5672, 77.1622","28.665, 77.196"
2025-02-18 11:37:00,Munirka,Janakpuri Block C,18.29,Rain,54.46,1.98,35.32,30.09,0,0,11,Residential Areas,Residential Areas,"28.554, 77.17","28.6315, 77.0988"
2025-01-04 15:24:00,Uttam Nagar,Mehrauli,26.41,Clear,70.86,1.77,9.12,24.81,1,0,15,Residential Areas,Residential Areas,"28.6471, 77.0864","28.5146, 77.1894"
2024-12-16 01:42:00,National Museum,Indraprastha Metro Station,9.27,Clear,28.45,2.2,56.49,38.04,0,0,1,Tourist Spots,Transit Hubs,"28.6118, 77.2166","28.6356, 77.241"
2024-11-20 14:58:00,Gurgaon (Haryana),Janak Puri West Metro Station,30.11,Humid,83.03,2.21,58.49,37.95,0,0,14,Residential Areas,Transit Hubs,"28.4595, 77.0266","28.6367, 77.0988"
2025-02-21 22:13:00,Inderlok,Punjabi Bagh,7.85,Fog,29.21,2.49,67.51,55.54,0,0,22,Transit Hubs,Residential Areas,"28.6775, 77.1643","28.6744, 77.1402"
2024-11-07 07:25:00,Noida Sector 137,All India Institute of Medical Sciences (AIIMS),26.38,Clear,59.58,2.29,67.45,40.14,0,0,7,Residential Areas,Educational Institutions,"28.5147, 77.3794","28.5717, 77.2089"
2025-02-10 20:01:00,Sector 62 (Noida),Punjabi Bagh,32.17,Clear,76.19,2.52,99.53,44.27,0,0,20,Commercial & Industrial Areas,Residential Areas,"28.6187, 77.3634","28.6744, 77.1402"
2025-02-04 23:37:00,Uttam Nagar,Noida Sector 150,48.92,Clear,126.06,2.24,46.31,45.03,0,0,23,Residential Areas,Residential Areas,"28.6471, 77.0864","28.4808, 77.4098"
2024-12-13 02:28:00,Chandni Chowk Metro Station,Dwarka Sector 21 Metro Station,27.67,Clear,67.11,2.36,65.98,45.76,0,0,2,Transit Hubs,Transit Hubs,"28.656, 77.2311","28.6022, 77.0475"
2024-11-25 10:43:00,"Noida Extension (Greater Noida West), (Ghaziabad, UP)",Sector 16 (Noida),21.06,Clear,68.06,1.83,44.96,14.07,0,0,10,Residential Areas,Commercial & Industrial Areas,"28.6119, 77.4446","28.5729, 77.3149"
2024-11-18 18:21:00,Paharganj (commercial aspect),"Indirapuram (Ghaziabad, UP)",22.0,Clear,78.2,2.55,85.96,52.23,0,0,18,Commercial & Industrial Areas,Residential Areas,"28.6445, 77.2205","28.6481, 77.3656"
2024-11-05 23:01:00,Dwarka Sector 21 Metro Station,"Noida Extension (Greater Noida West), (Ghaziabad, UP)",51.54,Clear,113.93,1.78,23.09,19.59,0,0,23,Transit Hubs,Residential Areas,"28.6022, 77.0475","28.6119, 77.4446"
2025-02-10 15:36:00,Dwarka Sector 21 Metro Station,Candor TechSpace (Gurgaon),23.48,Clear,64.35,1.94,31.76,27.88,0,0,15,Transit Hubs,Commercial & Industrial Areas,"28.6022, 77.0475","28.4651, 77.0699"
2025-01-23 09:44:00,Kamla Nagar,Hauz Khas Village (commercial nightlife aspect),22.4,Clear,47.77,1.74,40.17,9.32,0,0,9,Residential Areas,Commercial & Industrial Areas,"28.675, 77.23","28.5469, 77.2023"
2025-01-23 01:36:00,Saket District Centre,Hauz Khas Village,8.81,Clear,20.31,1.72,15.88,17.76,0,0,1,Residential Areas,Residential Areas,"28.5208, 77.2155","28.5469, 77.2023"
2025-01-12 00:38:00,Tikri Border,Dwarka Sector 12,28.34,Clear,86.35,1.56,6.48,9.81,1,0,0,Highways & Borders,Residential Areas,"28.6766, 76.8453","28.6105, 77.0298"
2025-01-12 11:18:00,All India Institute of Medical Sciences (AIIMS),Rohini Sector 7,27.5,Fog,68.3,2.38,87.19,38.63,1,0,11,Educational Institutions,Residential Areas,"28.5717, 77.2089","28.7112, 77.1009"
2024-11-16 03:51:00,Chattarpur,Central Secretariat Metro Station,21.89,Clear,75.26,2.45,69.42,51.59,1,0,3,Residential Areas,Transit Hubs,"28.502, 77.16","28.6129, 77.2295"
2025-02-12 08:26:00,Vasundhara Enclave,Unitech Cyber Park (Gurgaon),34.1,Clear,78.95,2.61,90.44,54.99,0,0,8,Residential Areas,Commercial & Industrial Areas,"28.6186, 77.2917","28.4908, 77.0905"
2024-12-10 03:22:00,Anand Vihar,Anand Vihar ISBT,5.27,Clear,17.81,1.86,34.08,20.71,0,0,3,Residential Areas,Highways & Borders,"28.6534, 77.3175","28.6519, 77.319"
2024-11-15 15:55:00,Laxmi Nagar,Patparganj Industrial Area,6.51,Clear,27.66,1.84,30.8,20.73,0,0,15,Residential Areas,Highways & Borders,"28.6281, 77.2764","28.6293, 77.2892"
2025-01-19 23:08:00,Civil Lines,Preet Vihar,12.94,Clear,38.8,2.17,62.84,32.96,1,0,23,Residential Areas,Residential Areas,"28.6811, 77.2289","28.6473, 77.2847"
2025-01-24 14:28:00,Defence Colony Market,Karol Bagh Metro Station,17.96,Clear,57.18,1.58,2.48,13.03,0,0,14,Commercial & Industrial Areas,Transit Hubs,"28.5746, 77.2365","28.665, 77.196"
2024-11-07 07:16:00,Old Rajinder Nagar,Amity University (Noida),28.39,Fog,86.8,2.66,93.44,57.27,0,0,7,Residential Areas,Educational Institutions,"28.645, 77.18","28.5529, 77.3499"
2024-12-13 15:50:00,Dwarka Sector 10,Jawaharlal Nehru University (JNU),20.2,Clear,67.18,1.7,18.98,15.23,0,0,15,Residential Areas,Educational Institutions,"28.6044, 77.0396","28.5672, 77.1622"
2025-01-10 19:00:00,PVR Vegas Kotak IMAX Dwarka,Ashok Vihar Phase 1,22.27,Fog,53.02,1.89,40.09,21.15,0,0,19,Commercial & Industrial Areas,Residential Areas,"28.6272, 77.0605","28.7121, 77.1718"
2024-11-23 18:15:00,Sector 18 (Noida),Rohini Sector 22,36.47,Clear,113.49,1.99,55.43,21.81,1,0,18,Commercial & Industrial Areas,Residential Areas,"28.577, 77.3205","28.7355, 77.1215"
2025-02-13 15:14:00,Unitech Cyber Park (Gurgaon),Chandni Chowk,32.52,Clear,85.35,1.84,28.93,21.7,0,0,15,Commercial & Industrial Areas,Tourist Spots,"28.4908, 77.0905","28.656, 77.2311"
2025-01-01 13:58:00,Kalkaji (Kalkaji Mandir),Mehrauli,13.12,Clear,31.15,1.8,28.66,18.5,0,0,13,Tourist Spots,Residential Areas,"28.544, 77.25","28.5146, 77.1894"
2024-11-28 14:35:00,Barakhamba Road Metro Station,Kashmere Gate Metro Station,9.79,Clear,26.51,2.21,37.93,46.44,0,0,14,Transit Hubs,Transit Hubs,"28.6288, 77.2238","28.6639, 77.2323"
2025-02-22 08:09:00,Janakpuri Block C,Karol Bagh (commercial aspect),17.23,Clear,46.66,2.58,85.0,54.95,1,0,8,Residential Areas,Commercial & Industrial Areas,"28.6315, 77.0988","28.665, 77.196"
2024-11-15 23:01:00,Dwarka Sector 12,Pitampura,21.21,Rain,50.36,2.38,59.08,50.69,0,0,23,Residential Areas,Residential Areas,"28.6105, 77.0298","28.6975, 77.1264"
2025-01-10 23:56:00,India Gate,Jhilmil Industrial Area (Shahdara),16.73,Clear,34.57,1.84,14.37,27.45,0,0,23,Tourist Spots,Highways & Borders,"28.6129, 77.2295","28.6749, 77.3005"
2024-12-30 10:17:00,Patel Nagar,Sector 18 (Noida),25.22,Clear,78.5,1.98,53.09,21.96,0,0,10,Residential Areas,Commercial & Industrial Areas,"28.665, 77.18","28.577, 77.3205"
2024-11-26 12:34:00,Ashok Vihar Phase 1,Patparganj Industrial Area,22.63,Clear,61.51,1.58,31.2,0.35,0,0,12,Residential Areas,Highways & Borders,"28.7121, 77.1718","28.6293, 77.2892"
2025-01-08 09:15:00,Faridabad (Haryana),ITO (Indraprastha Estate),36.55,Clear,78.12,2.31,66.91,41.52,0,0,9,Residential Areas,Commercial & Industrial Areas,"28.4089, 77.3176","28.6356, 77.241"
2024-12-07 20:35:00,Jamia Millia Islamia,Dwarka Sector 10,32.67,Rain,72.18,2.38,77.6,42.47,1,0,20,Educational Institutions,Residential Areas,"28.5635, 77.2711","28.6044, 77.0396"
2024-12-07 12:14:00,Central Secretariat Metro Station,Humayun's Tomb,8.65,Fog,35.22,2.43,66.03,51.56,1,0,12,Transit Hubs,Tourist Spots,"28.6129, 77.2295","28.5931, 77.251"
2024-12-28 07:37:00,Faridabad (Haryana),Rajouri Garden Market,44.28,Clear,146.64,1.77,44.44,9.42,1,0,7,Residential Areas,Commercial & Industrial Areas,"28.4089, 77.3176","28.6532, 77.1306"
2024-11-27 19:12:00,Karol Bagh (commercial aspect),Ashok Vihar Phase 1,11.89,Fog,46.32,2.54,60.84,61.98,0,1,19,Commercial & Industrial Areas,Residential Areas,"28.665, 77.196","28.7121, 77.1718"
2024-12-19 13:55:00,Rohini Sector 7,Old Rajinder Nagar,17.8,Clear,65.47,2.21,48.17,42.23,0,0,13,Residential Areas,Residential Areas,"28.7112, 77.1009","28.645, 77.18"
2025-02-21 07:23:00,Gurgaon (Haryana),DLF Cyber City (Gurgaon),13.73,Humid,48.84,2.63,82.44,60.02,0,0,7,Residential Areas,Commercial & Industrial Areas,"28.4595, 77.0266","28.494, 77.0898"
2024-11-01 21:39:00,R.K. Puram Sector 7,GTB Nagar,26.4,Clear,63.61,2.38,97.69,34.01,0,0,21,Residential Areas,Residential Areas,"28.5603, 77.1777","28.7138, 77.2307"
2025-02-28 06:34:00,Central Secretariat Metro Station,Karol Bagh,12.98,Clear,31.27,2.37,40.87,57.43,0,0,6,Transit Hubs,Residential Areas,"28.6129, 77.2295","28.665, 77.196"
2025-01-12 14:20:00,Ashok Vihar Phase 1,Nehru Place,28.43,Clear,80.69,1.59,19.44,6.13,1,0,14,Residential Areas,Commercial & Industrial Areas,"28.7121, 77.1718","28.5499, 77.2485"
2025-02-25 18:01:00,Unitech Cyber Park (Gurgaon),Defence Colony,25.44,Clear,69.53,2.07,56.31,27.48,0,0,18,Commercial & Industrial Areas,Residential Areas,"28.4908, 77.0905","28.5746, 77.2365"
2025-01-24 18:07:00,World Trade Tower (Noida),Vikaspuri,32.48,Clear,74.4,2.48,91.0,44.92,0,0,18,Commercial & Industrial Areas,Residential Areas,"28.5663, 77.3255","28.6483, 77.1103"
2025-02-01 07:40:00,Uttam Nagar,Jawaharlal Nehru University (JNU),18.87,Clear,67.31,1.92,36.44,24.66,1,0,7,Residential Areas,Educational Institutions,"28.6471, 77.0864","28.5672, 77.1622"
2024-11-17 20:21:00,Sector 62 (Noida),Rohini Sector 7,38.12,Clear,113.71,1.9,27.32,26.99,1,0,20,Commercial & Industrial Areas,Residential Areas,"28.6187, 77.3634","28.7112, 77.1009"
2025-01-24 15:48:00,Ashok Vihar Phase 1,National Museum,19.37,Clear,53.29,2.49,69.66,54.42,0,0,15,Residential Areas,Tourist Spots,"28.7121, 77.1718","28.6118, 77.2166"
2024-11-30 13:45:00,Defence Colony,Civil Lines,19.24,Clear,42.22,1.84,27.46,22.35,1,0,13,Residential Areas,Residential Areas,"28.5746, 77.2365","28.6811, 77.2289"
2025-01-02 01:14:00,Noida Sector 150,Munirka,34.76,Clear,108.27,2.41,58.75,53.28,0,0,1,Residential Areas,Residential Areas,"28.4808, 77.4098","28.554, 77.17"
2025-02-15 01:35:00,Faridabad (Haryana),Rajiv Chowk Metro Station,36.98,Clear,91.05,2.19,63.56,34.06,1,0,1,Residential Areas,Transit Hubs,"28.4089, 77.3176","28.6322, 77.2185"
2024-12-29 18:02:00,Sector 62 (Noida),Vikaspuri,34.9,Clear,82.32,2.0,56.69,22.31,1,0,18,Commercial & Industrial Areas,Residential Areas,"28.6187, 77.3634","28.6483, 77.1103"
2025-02-12 06:43:00,Janak Puri West Metro Station,Chandni Chowk Metro Station,20.71,Fog,77.78,2.47,66.39,54.53,0,0,6,Transit Hubs,Transit Hubs,"28.6367, 77.0988","28.656, 77.2311"
2024-11-18 13:03:00,Kamla Nagar,Hauz Khas Metro Station,22.4,Clear,66.21,1.64,21.86,9.4,0,0,13,Residential Areas,Transit Hubs,"28.675, 77.23","28.5469, 77.2023"
2025-02-17 07:17:00,Hauz Khas Village,Indian Institute of Technology Delhi (IIT Delhi),6.14,Rain,25.17,2.48,78.84,50.1,0,0,7,Residential Areas,Educational Institutions,"28.5469, 77.2023","28.5484, 77.1927"
2024-12-25 09:54:00,"Noida Extension (Greater Noida West), (Ghaziabad, UP)",Pragati Maidan,28.56,Rain,89.64,1.87,46.52,16.72,0,0,9,Residential Areas,Commercial & Industrial Areas,"28.6119, 77.4446","28.6135, 77.2435"
2025-01-12 19:42:00,World Trade Tower (Noida),Saket District Centre,19.25,Fog,58.95,1.85,41.4,17.48,1,0,19,Commercial & Industrial Areas,Residential Areas,"28.5663, 77.3255","28.5208, 77.2155"
2024-11-21 06:27:00,Saket District Centre,Gurgaon Sector 57,22.48,Clear,53.46,2.51,56.71,61.25,0,0,6,Residential Areas,Highways & Borders,"28.5208, 77.2155","28.4899, 77.0706"
2025-01-19 19:54:00,Sector 18 (Noida),Old Rajinder Nagar,23.79,Rain,66.14,2.41,96.18,37.31,1,0,19,Commercial & Industrial Areas,Residential Areas,"28.577, 77.3205","28.645, 77.18"
2024-12-12 16:59:00,Dwarka Sector 6,New Delhi Metro Station,24.13,Clear,63.74,2.24,44.27,46.07,0,0,16,Residential Areas,Transit Hubs,"28.6181, 77.0519","28.6444, 77.2125"
2025-02-12 22:03:00,Anand Vihar,Lajpat Nagar IV (Central Market),19.4,Clear,53.0,1.88,33.98,22.5,0,0,22,Residential Areas,Residential Areas,"28.6534, 77.3175","28.5642, 77.2483"
2025-01-17 10:13:00,Model Town,Nehru Place,25.54,Clear,82.76,2.27,68.55,38.26,0,0,10,Residential Areas,Commercial & Industrial Areas,"28.6997, 77.2081","28.5499, 77.2485"
2024-11-01 10:29:00,Anand Vihar,Pragati Maidan,15.17,Clear,44.0,2.65,90.75,57.65,0,0,10,Residential Areas,Commercial & Industrial Areas,"28.6534, 77.3175","28.6135, 77.2435"
2025-01-14 09:57:00,Ghaziabad (UP),Nehru Place,31.89,Clear,102.24,1.82,28.81,20.3,0,0,9,Residential Areas,Commercial & Industrial Areas,"28.6705, 77.4324","28.5499, 77.2485"
2024-12-23 07:01:00,Paschim Vihar,Sector 18 (Noida),33.62,Clear,69.98,1.57,29.54,0.42,0,0,7,Residential Areas,Commercial & Industrial Areas,"28.6701, 77.1004","28.577, 77.3205"
2024-11-12 17:40:00,Paharganj (commercial aspect),Greater Kailash II (M Block Market),19.31,Clear,45.35,1.73,58.34,0.64,0,0,17,Commercial & Industrial Areas,Residential Areas,"28.6445, 77.2205","28.5388, 77.241"
2025-02-08 13:55:00,Krishna Nagar,Jasola,19.29,Rain,43.81,1.68,19.42,13.36,1,0,13,Residential Areas,Commercial & Industrial Areas,"28.6537, 77.2657","28.5508, 77.2996"
2025-01-05 22:06:00,Old Rajinder Nagar,Preet Vihar,17.26,Clear,47.12,2.49,69.03,54.67,1,0,22,Residential Areas,Residential Areas,"28.645, 77.18","28.6473, 77.2847"
2025-02-21 01:42:00,Defence Colony,Botanical Garden Metro Station,17.11,Fog,50.8,1.6,12.67,10.34,0,0,1,Residential Areas,Transit Hubs,"28.5746, 77.2365","28.5647, 77.3392"
2024-12-16 23:44:00,Saket District Centre,Faridabad (Haryana),24.14,Clear,66.78,1.65,5.64,16.77,0,0,23,Residential Areas,Residential Areas,"28.5208, 77.2155","28.4089, 77.3176"
2024-11-10 02:28:00,Millennium City Centre Gurugram Metro Station(huda city centre),Okhla Industrial Estate,29.69,Rain,65.9,2.09,38.05,36.77,1,0,2,Transit Hubs,Highways & Borders,"28.4658, 77.0782","28.5395, 77.2713"
2025-02-24 11:17:00,Lotus Temple,"MG Road (Gurgaon, commercial aspect)",27.64,Rain,67.79,2.55,85.06,52.62,0,0,11,Tourist Spots,Commercial & Industrial Areas,"28.5527, 77.2588","28.4848, 77.0818"
2025-01-26 19:26:00,INOX Janak Place West Mall,West Patel Nagar,14.45,Clear,38.01,2.54,69.96,58.4,1,0,19,Commercial & Industrial Areas,Residential Areas,"28.6367, 77.0988","28.66, 77.175"
2025-02-28 06:46:00,Civil Lines,Lotus Temple,22.49,Clear,61.27,2.2,68.32,32.48,0,0,6,Residential Areas,Tourist Spots,"28.6811, 77.2289","28.5527, 77.2588"
2025-01-31 00:11:00,"Noida Extension (Greater Noida West), (Ghaziabad, UP)",Civil Lines,31.89,Clear,74.65,1.76,35.06,13.06,0,0,0,Residential Areas,Residential Areas,"28.6119, 77.4446","28.6811, 77.2289"
2024-11-19 21:01:00,Patparganj Industrial Area,Dwarka Sector 12,35.49,Rain,101.87,1.91,31.79,25.53,0,0,21,Highways & Borders,Residential Areas,"28.6293, 77.2892","28.6105, 77.0298"
2025-01-29 02:16:00,Uttam Nagar,Chattarpur,26.2,Clear,71.22,2.43,57.98,54.8,0,0,2,Residential Areas,Residential Areas,"28.6471, 77.0864","28.502, 77.16"
2025-01-09 01:26:00,Uttam Nagar,Karol Bagh,18.05,Clear,42.9,2.16,44.32,40.18,0,0,1,Residential Areas,Residential Areas,"28.6471, 77.0864","28.665, 77.196"
2025-01-28 22:37:00,Ashok Vihar Phase 1,Laxmi Nagar,21.6,Clear,75.13,1.55,22.5,2.29,0,0,22,Residential Areas,Residential Areas,"28.7121, 77.1718","28.6281, 77.2764"
2024-11-14 21:19:00,Akshardham Temple,Lajpat Nagar IV (Central Market),12.3,Clear,30.58,1.81,41.51,14.24,0,0,21,Tourist Spots,Residential Areas,"28.6127, 77.2772","28.5642, 77.2483"
2024-12-26 08:06:00,Noida Sector 150,Amity University (Noida),16.91,Clear,57.85,2.06,60.96,24.9,0,0,8,Residential Areas,Educational Institutions,"28.4808, 77.4098","28.5529, 77.3499"
2025-01-14 23:37:00,Hauz Khas Village,Rohini Sector 7,29.93,Fog,96.3,1.56,25.13,1.9,0,0,23,Residential Areas,Residential Areas,"28.5469, 77.2023","28.7112, 77.1009"
2024-11-12 09:18:00,Chattarpur,Aerocity,13.22,Rain,29.74,1.62,36.54,1.32,0,0,9,Residential Areas,Commercial & Industrial Areas,"28.502, 77.16","28.5551, 77.1245"
2024-11-14 21:37:00,Red Fort,Inderlok,14.21,Clear,41.44,2.44,99.08,37.81,0,0,21,Tourist Spots,Transit Hubs,"28.6562, 77.2391","28.6775, 77.1643"
2024-12-22 14:12:00,Anand Vihar,Karol Bagh,19.31,Clear,47.74,1.74,5.39,24.04,1,0,14,Residential Areas,Residential Areas,"28.6534, 77.3175","28.665, 77.196"
2024-12-29 22:55:00,Humayun's Tomb,New Delhi Railway,13.2,Clear,43.38,1.95,26.66,30.75,1,0,22,Tourist Spots,Transit Hubs,"28.5931, 77.251","28.6444, 77.2125"
2025-01-10 18:59:00,Jawaharlal Nehru University (JNU),Greater Kailash II (M Block Market),14.98,Clear,39.44,1.74,49.68,4.99,0,0,18,Educational Institutions,Residential Areas,"28.5672, 77.1622","28.5388, 77.241"
2025-01-11 02:50:00,Noida Sector 150,Kashmere Gate Metro Station,37.09,Clear,87.97,2.44,57.21,56.26,1,0,2,Residential Areas,Transit Hubs,"28.4808, 77.4098","28.6639, 77.2323"
2025-02-05 15:59:00,World Trade Tower (Noida),Defence Colony Market,15.49,Clear,45.29,2.47,68.93,52.94,0,0,15,Commercial & Industrial Areas,Commercial & Industrial Areas,"28.5663, 77.3255","28.5746, 77.2365"
2024-11-22 17:07:00,Jawaharlal Nehru University (JNU),Noida Sector 150,36.23,Clear,102.72,2.01,62.19,20.92,0,0,17,Educational Institutions,Residential Areas,"28.5672, 77.1622","28.4808, 77.4098"
2024-11-04 11:30:00,Nehru Place,Paharganj (commercial aspect),18.04,Humid,48.53,2.26,39.13,49.77,0,1,11,Commercial & Industrial Areas,Commercial & Industrial Areas,"28.5499, 77.2485","28.6445, 77.2205"
2025-02-06 08:35:00,"Indirapuram (Ghaziabad, UP)",Amity University (Noida),17.84,Rain,43.96,1.71,39.64,7.05,0,0,8,Residential Areas,Educational Institutions,"28.6481, 77.3656","28.5529, 77.3499"
2025-02-14 18:55:00,Delhi University (North Campus),Defence Colony,21.14,Clear,62.3,2.58,72.06,60.6,0,0,18,Educational Institutions,Residential Areas,"28.6943, 77.2166","28.5746, 77.2365"
2024-11-16 18:28:00,Delhi University (South Campus),R.K. Puram Sector 7,7.92,Clear,36.2,2.56,97.86,48.06,1,0,18,Educational Institutions,Residential Areas,"28.5459, 77.1965","28.5603, 77.1777"
2025-02-25 01:48:00,Noida Sector 18 Metro Station,Dwarka Sector 6,36.94,Clear,114.97,2.07,47.63,31.1,0,0,1,Transit Hubs,Residential Areas,"28.577, 77.3205","28.6181, 77.0519"
2024-12-09 10:57:00,Defence Colony,Candor TechSpace (Gurgaon),29.39,Clear,99.02,1.85,51.55,13.17,0,0,10,Residential Areas,Commercial & Industrial Areas,"28.5746, 77.2365","28.4651, 77.0699"
2024-11-24 05:01:00,Patel Nagar,Kashmere Gate Metro Station,11.13,Humid,35.45,1.75,28.12,14.73,1,0,5,Residential Areas,Transit Hubs,"28.665, 77.18","28.6639, 77.2323"
2025-01-06 15:44:00,Unitech Cyber Park (Gurgaon),"Cinépolis, Janakpuri South",23.8,Clear,54.74,2.47,65.71,54.51,0,0,15,Commercial & Industrial Areas,Commercial & Industrial Areas,"28.4908, 77.0905","28.6315, 77.0988"
2025-02-03 01:36:00,Punjabi Bagh,Chandni Chowk Metro Station,15.92,Rain,40.13,1.76,33.32,13.53,0,0,1,Residential Areas,Transit Hubs,"28.6744, 77.1402","28.656, 77.2311"
2025-01-22 22:23:00,Janak Puri West Metro Station,"Noida Extension (Greater Noida West), (Ghaziabad, UP)",45.64,Clear,146.13,1.79,20.67,21.27,0,0,22,Transit Hubs,Residential Areas,"28.6367, 77.0988","28.6119, 77.4446"
2025-01-27 05:02:00,Hauz Khas (tourist spots),Munirka,8.66,Rain,35.03,2.4,37.82,61.3,0,0,5,Tourist Spots,Residential Areas,"28.5495, 77.2008","28.554, 77.17"
2024-11-15 09:34:00,Ghaziabad (UP),Vasant Kunj (commercial aspect),40.5,Humid,97.6,1.79,33.55,16.07,0,0,9,Residential Areas,Commercial & Industrial Areas,"28.6705, 77.4324","28.5478, 77.1635"
